Year,Region,Student_Dropout_Value,Teacher_Data_Value
2009,Leiria,0.5104477611940299,0.028153733488838865
2009,Lisboa,0.5432835820895522,0.04879438010252515
2009,Loulé,0.6626865671641791,0.013805636171309229
2009,Loures,0.6985074626865672,0.034581898071550626
2009,Lourinhã,0.46567164179104475,0.01136456101331742
2009,Lousada,0.6447761194029851,0.0034717513358105724
2009,Lousã,0.7432835820895521,0.0886652743497247
2009,Macedo de Cavaleiros,0.6656716417910448,0.02446499769454013
2009,Mafra,0.608955223880597,0.0112018226694513
2009,Maia,0.6447761194029851,0.044698798448561124
2009,Mangualde,0.4955223880597015,0.024953212726138485
2009,Manteigas,0.3701492537313433,0.0018714909544603866
2009,Marco de Canaveses,0.42388059701492536,0.0029835363042122107
2009,Marinha Grande,0.42388059701492536,0.024817597439583387
